MUNIC_CODE7,MUNIC_CODE6,FU,FU_NAME,LONG,LAT,OBSERVED,EXPECTED,RR_PREV,HDI,HDI_educ,HDI_long,HDI_inc,GeoSES,GeoSESed,GeoSESpv,GeoSESdp,GeoSESwl,GeoSESin,GeoSESsg
4118600,411860,41,PARANA,"-50,934736","-26,220102",94,"96,34521764","0,975657","0,717","0,622","0,847","0,699","-0,22303","65,80994","39,96957","36,91429","0,203765","2050,076","0,1617"
4118709,411870,41,PARANA,"-50,833196","-26,045608",133,"127,5501911","1,042729","0,708","0,639","0,806","0,688","-0,1713","65,51759","33,38656","39,46122","0,310351","2136,971","0,171124"
4118808,411880,41,PARANA,"-52,347896","-23,914126",253,"241,2390674","1,048756","0,723","0,629","0,826","0,727","-0,16394","61,42572","29,14293","34,55843","0,641004","2405,241","0,145356"
4118857,411885,41,PARANA,"-53,4115","-23,894562",88,"101,9758707","0,862945","0,713","0,638","0,83","0,684","-0,19579","63,53765","25,49475","33,76249","0,329395","1837,202","0,159023"
4118907,411890,41,PARANA,"-53,673252","-23,797479",199,"193,2055418","1,029993","0,7","0,607","0,804","0,704","-0,13997","64,16229","13,03386","35,1394","0,506586","2073,448","0,137925"
4119004,411900,41,PARANA,"-53,740108","-25,828266",104,"132,897367","0,782551","0,726","0,679","0,809","0,697","-0,11627","63,43999","24,09135","41,1736","0,214818","2076,016","0,187113"
4119103,411910,41,PARANA,"-49,428244","-26,096956",195,"174,7490759","1,115893","0,694","0,616","0,802","0,677","-0,14854","66,97451","29,04548","36,51783","0,713052","1942,467","0,173339"
4119152,411915,41,PARANA,"-49,199197","-25,442198",1998,"1773,351851","1,126764","0,751","0,666","0,836","0,761","0,060123","53,57176","17,23492","47,45175","1,630608","3004,014","0,146357"
4119202,411920,41,PARANA,"-50,062603","-23,787355",118,"115,3242911","1,023203","0,697","0,601","0,828","0,679","-0,24524","64,04004","34,78196","31,12525","0,691683","1900,862","0,146232"
4119251,411925,41,PARANA,"-53,48309","-26,032729",47,"46,23939372","1,01645","0,695","0,626","0,801","0,669","-0,26508","70,26693","25,6443","29,08671",0,"1792,886","0,16001"
4119301,411930,41,PARANA,"-51,64827","-25,696295",511,"439,3470509","1,163117","0,654","0,534","0,806","0,649","-0,36225","72,1671","47,30165","36,83519","0,3214","1674,543","0,129059"
4119400,411940,41,PARANA,"-49,941331","-24,532358",424,"376,2797189","1,126839","0,708","0,619","0,816","0,702","-0,20052","64,28806","36,10958","36,32631","0,685539","2146,449","0,163355"
4119509,411950,41,PARANA,"-49,065306","-25,44655",1776,"1273,158733","1,395189","0,7","0,574","0,869","0,689","-0,21635","63,14628","26,05279","39,33243","0,445689","2035,641","0,110853"
4119608,411960,41,PARANA,"-51,763154","-24,752748",568,"542,4275367","1,047153","0,702","0,621","0,802","0,696","-0,16895","64,11503","35,33538","41,59956","0,339759","2064,067","0,169764"
4119657,411965,41,PARANA,"-51,585768","-23,230304",58,"49,24649462","1,177752","0,71","0,634","0,842","0,67","-0,13965","64,79882","18,07593","45,12466","0,404071","1817,902","0,145413"
4119707,411970,41,PARANA,"-52,917841","-23,01881",70,"71,57902705","0,97794","0,705","0,646","0,795","0,682","-0,22508","63,3977","25,49239","30,41698","0,675602","1883,109","0,116721"
4119806,411980,41,PARANA,"-53,770857","-25,712102",237,"266,9138119","0,887918","0,706","0,636","0,786","0,704","-0,18481","65,88918","27,01973","31,16722","0,308462","2165,11","0,168274"
4119905,411990,41,PARANA,"-50,161442","-25,092547",5496,"4915,712409","1,118263","0,763","0,703","0,837","0,755","0,045956","52,88004","22,53593","46,84906","1,5128","2902,976","0,169405"
4119954,411995,41,PARANA,"-48,448327","-25,594151",500,"394,6277107","1,267061","0,738","0,655","0,831","0,737","-0,07953","57,05835","23,46993","39,45307","1,61113","2352,545","0,143956"
4120002,412000,41,PARANA,"-51,377599","-22,75621",237,"268,8022358","0,88168","0,738","0,661","0,834","0,728","-0,09621","56,92009","15,42589","40,74862","1,203311","2386,068","0,106676"
4120101,412010,41,PARANA,"-49,889721","-25,541573",80,"70,50991111","1,134596","0,7","0,595","0,815","0,708","-0,19929","64,4337","27,24096","39,08985",0,"2398,391","0,152256"
4120150,412015,41,PARANA,"-52,404787","-25,545186",51,"63,87002626","0,798493","0,688","0,588","0,821","0,676","-0,2813","70,44438","41,41912","34,19105",0,"1761,739","0,182089"
4120200,412020,41,PARANA,"-53,267968","-22,778352",49,"42,96542939","1,140454","0,735","0,68","0,846","0,691","-0,16866","58,38266","27,99837","34,08122","1,52009","1928,541","0,102473"
4120309,412030,41,PARANA,"-51,236695","-26,163475",61,"69,14059166","0,882258","0,685","0,6","0,796","0,674","-0,2472","68,45591","35,41897","37,96574","0,343615","1874,059","0,152622"
4120333,412033,41,PARANA,"-51,443226","-23,033914",61,"63,91147267","0,954444","0,71","0,593","0,852","0,707","-0,24966","68,37311","25,48947","35,42606",0,"2314,555","0,127793"
4120358,412035,41,PARANA,"-53,742623","-26,015664",93,"109,433759","0,849825","0,752","0,696","0,821","0,743","-0,04806","59,54911","22,78649","39,35318","0,547434","2739,959","0,173948"
4120408,412040,41,PARANA,"-52,157726","-23,28155",82,"78,04736215","1,050645","0,713","0,608","0,857","0,695","-0,19863","64,22733","15,71672","32,30364","0,918299","2104,989","0,107617"
4120507,412050,41,PARANA,"-51,027752","-22,852533",174,"213,3057673","0,81572","0,701","0,599","0,826","0,695","-0,21199","64,71023","30,97236","30,00955","0,730191","1927,932","0,163427"
4120606,412060,41,PARANA,"-50,983575","-25,216021",887,"832,7356309","1,065183","0,676","0,577","0,807","0,664","-0,23087","69,94854","37,66905","36,13981","0,900849","1729,283","0,166714"
4120655,412065,41,PARANA,"-53,075289","-24,279021",89,"83,35820083","1,067683","0,71","0,603","0,819","0,724","-0,23644","67,51218","30,91949","30,88152","0,72185","2777,458","0,097641"
4120705,412070,41,PARANA,"-49,915264","-23,564161",150,"133,1176151","1,126829","0,714","0,655","0,803","0,691","-0,17993","63,06091","22,52342","32,1845","0,355416","1892,234","0,172916"
4120804,412080,41,PARANA,"-49,085189","-25,373745",367,"296,5749353","1,23749","0,742","0,665","0,831","0,74","0,050737","54,38726","17,18455","49,25378","1,726543","2708,918","0,164652"
4120853,412085,41,PARANA,"-53,972699","-24,573209",60,"71,30155189","0,841493","0,791","0,748","0,838","0,79","0,126164","56,73909","4,664658","39,3188","0,746315","3777,796","0,186276"
4120903,412090,41,PARANA,"-52,909832","-25,456781",486,"482,8619572","1,0065","0,681","0,576","0,794","0,69","-0,25122","68,11004","38,01543","38,69677","0,41905","1916,359","0,146606"
4121000,412100,41,PARANA,"-53,487041","-23,086529",212,"196,1512238","1,080804","0,688","0,604","0,808","0,667","-0,34775","67,28397","40,41777","24,29531","0,087676","1786,646","0,123883"
4121109,412110,41,PARANA,"-52,135129","-23,843888",105,"90,2106288","1,163948","0,715","0,631","0,842","0,689","-0,25089","65,64025","25,08592","29,29636","0,921822","1933,389","0,109967"
4121208,412120,41,PARANA,"-49,496683","-25,868308",287,"297,9157201","0,963356","0,68","0,603","0,806","0,648","-0,27626","68,54858","43,18214","33,14639","0,086611","1586,747","0,175082"
4121257,412125,41,PARANA,"-54,027237","-25,118987",62,"71,46520688","0,867552","0,63","0,489","0,802","0,639","-0,39407","76,62589","44,12173","25,36079","0,579141","1479,834","0,137125"
4121307,412130,41,PARANA,"-50,916392","-23,075715",69,"79,11693279","0,872124","0,707","0,633","0,808","0,691","-0,25717","64,56868","29,67965","32,06847","0,793368","1723,101","0,127712"
4121356,412135,41,PARANA,"-52,951126","-24,30901",47,"49,55316928","0,948475","0,704","0,625","0,831","0,673","-0,31531","68,55945","32,23652","29,44792","0,257385","1779,51","0,089483"
4121406,412140,41,PARANA,"-53,532574","-25,76258",273,"294,6238045","0,926599","0,722","0,63","0,83","0,72","-0,06915","62,96702","18,66514","39,89679","1,165596","2260,424","0,168901"
4121505,412150,41,PARANA,"-50,681254","-25,626393",226,"237,8998635","0,949976","0,672","0,576","0,814","0,647","-0,34489","69,7523","46,64717","28,97164","0,201551","1520,549","0,170949"
4121604,412160,41,PARANA,"-52,972162","-26,156221",103,"118,4129489","0,869833","0,733","0,63","0,838","0,746","-0,12232","66,65951","29,73029","43,7672","0,303282","2802,902","0,164277"
4121703,412170,41,PARANA,"-50,850596","-24,651648",449,"393,0577318","1,142347","0,618","0,461","0,786","0,65","-0,36723","78,6827","46,40005","28,52911","1,246319","1606,869","0,145457"
4121752,412175,41,PARANA,"-52,028762","-25,830958",91,"101,1595814","0,899566","0,648","0,521","0,82","0,636","-0,39848","75,34959","54,21411","38,74921",0,"1554,832","0,135031"
4121802,412180,41,PARANA,"-49,756351","-23,196285",189,"199,3227941","0,948207","0,716","0,627","0,832","0,704","-0,15258","62,09983","32,19386","33,00591","0,955161","2015,9","0,174262"
4121901,412190,41,PARANA,"-50,358061","-23,408258",265,"243,7506242","1,087184","0,701","0,611","0,824","0,684","-0,28067","66,93237","34,2677","30,79557","0,85034","1878,321","0,145137"
4122008,412200,41,PARANA,"-50,787173","-25,716113",210,"233,2429992","0,900342","0,687","0,544","0,819","0,728","-0,16278","71,71221","36,79793","42,23766","0,431176","2430,731","0,17754"
4122107,412210,41,PARANA,"-51,415365","-23,762098",56,"65,14396438","0,859632","0,729","0,681","0,848","0,672","-0,2342","61,25053","33,95826","32,99001","0,486788","1648,064","0,129908"
4122156,412215,41,PARANA,"-52,52689","-25,486909",221,"213,3727736","1,035749","0,629","0,498","0,792","0,631","-0,38657","78,27531","49,87884","36,19533",0,"1447,878","0,153275"
4122172,412217,41,PARANA,"-51,312066","-24,320278",58,"59,82778892","0,969449","0,64","0,537","0,783","0,624","-0,44363","72,71937","52,59749","23,58334",0,"1326,312","0,137156"
4122206,412220,41,PARANA,"-49,316714","-25,190165",538,"443,575969","1,212908","0,679","0,545","0,847","0,679","-0,2467","67,45806","31,76357","37,80266","0,264028","1932,417","0,132121"
4122305,412230,41,PARANA,"-49,797685","-26,100408",456,"508,2152972","0,897242","0,76","0,705","0,863","0,721","-0,00493","55,28374","23,4892","43,66793","1,387582","2407,889","0,168451"
4122404,412240,41,PARANA,"-51,36278","-23,313592",1066,"1000,62166","1,065361","0,739","0,661","0,821","0,744","-0,01602","55,91966","15,01268","35,87001","1,34346","2760,048","0,143755"
4122503,412250,41,PARANA,"-52,276053","-24,595107",195,"204,2430331","0,954742","0,681","0,595","0,797","0,665","-0,33172","68,79575","43,37202","27,72059","0,434862","1670,987","0,13897"
4122602,412260,41,PARANA,"-52,762492","-23,41266",132,"153,5879585","0,859436","0,713","0,61","0,82","0,724","-0,0409","63,04205","10,95111","36,78562","1,665626","2468,086","0,148549"
4122651,412265,41,PARANA,"-51,249945","-24,253553",89,"105,8217271","0,841032","0,662","0,577","0,788","0,638","-0,40806","70,62163","45,59667","23,16543","0,248075","1398,756","0,121761"
4122701,412270,41,PARANA,"-51,556702","-23,318396",124,"110,2565423","1,124655","0,74","0,676","0,843","0,71","-0,10716","60,33504","18,51782","34,56314","0,502188","2372,571","0,146573"
4122800,412280,41,PARANA,"-53,362115","-26,170461",57,"78,66001202","0,724632","0,7","0,604","0,831","0,682","-0,21473","69,94955","30,41006","38,98836","0,569803","1907,168","0,168347"
4122909,412290,41,PARANA,"-49,63075","-23,605757",114,"104,240173","1,093632","0,704","0,631","0,836","0,661","-0,30851","66,39186","35,73738","26,15639","0,660156","1566,24","0,158677"
4123006,412300,41,PARANA,"-53,314935","-25,776765",198,"233,8543875","0,846671","0,718","0,625","0,839","0,707","-0,13074","65,08658","24,22496","38,1728","0,232497","2423,613","0,170181"
4123105,412310,41,PARANA,"-50,423459","-23,268157",62,"69,8284447","0,887888","0,653","0,526","0,809","0,655","-0,30094","73,02853","31,82213","28,48937","0,783691","1496,064","0,16232"
4123204,412320,41,PARANA,"-50,782865","-23,512896",62,"67,9474134","0,912469","0,723","0,661","0,838","0,681","-0,24089","63,56601","32,25954","30,74391","0,712492","1889,029","0,129641"
4123303,412330,41,PARANA,"-53,297306","-22,958582",132,"144,8402926","0,911345","0,71","0,633","0,831","0,681","-0,23646","61,85914","21,66104","32,67704",0,"1893,168","0,107973"
4123402,412340,41,PARANA,"-51,806302","-23,036115",154,"187,8342439","0,819863","0,705","0,601","0,808","0,721","-0,023","61,17863","13,70752","41,17404","1,921735","2419,985","0,146913"
4123501,412350,41,PARANA,"-54,336453","-24,857096",415,"424,0199931","0,978725","0,744","0,678","0,823","0,738","-0,0789","59,39489","22,42715","29,44515","0,950773","2562,102","0,183869"
4123600,412360,41,PARANA,"-51,902768","-22,638707",34,"34,12972481","0,996199","0,717","0,659","0,827","0,675","-0,26612","62,06628","24,07755","34,37915","0,5092","1744,146","0,101457"
4123709,412370,41,PARANA,"-53,195948","-23,001089",159,"171,2023243","0,928722","0,72","0,656","0,817","0,697","-0,18072","60,78984","21,57367","28,9175","1,192","1955,869","0,122479"
4123808,412380,41,PARANA,"-53,483618","-25,814381",203,"232,9477624","0,871431","0,696","0,603","0,826","0,677","-0,20264","64,49042","32,34789","32,84309","0,490746","1932,722","0,163273"
4123824,412382,41,PARANA,"-53,571144","-25,41132",50,"77,3615736","0,64631","0,687","0,592","0,795","0,688","-0,24284","67,17261","27,28824","31,39689",0,"1927,245","0,165848"
4123857,412385,41,PARANA,"-51,86771","-24,934184",173,"194,2390507","0,890649","0,609","0,477","0,79","0,6","-0,47046","75,47556","55,2832","30,37014",0,"1219,795","0,126603"
4123907,412390,41,PARANA,"-50,521071","-23,146427",272,"250,4324797","1,086129","0,7","0,624","0,804","0,684","-0,24525","63,00902","28,20214","33,6904","0,609514","1798,263","0,136339"
4123956,412395,41,PARANA,"-53,111273","-23,105424",68,"60,07484516","1,131924","0,704","0,63","0,792","0,698","-0,28858","64,91019","26,71408","23,89249","0,556785","2205,978","0,096825"
4124004,412400,41,PARANA,"-49,633197","-23,753133",100,"96,14339335","1,040114","0,687","0,585","0,848","0,654","-0,38705","70,97038","42,29819","24,65827","0,18583","1531,681","0,141128"
4124020,412402,41,PARANA,"-53,627236","-25,058722",176,"160,7914878","1,094591","0,705","0,632","0,808","0,686","-0,16143","62,39027","28,47928","40,88115","0,885215","1964,324","0,145133"
4124053,412405,41,PARANA,"-54,399519","-25,442161",309,"335,674795","0,920526","0,738","0,689","0,814","0,716","-0,07201","57,7052","23,73758","43,31646","0,411978","2338,007","0,170114"
4124103,412410,41,PARANA,"-50,077346","-23,297049",791,"729,1505167","1,084846","0,718","0,617","0,817","0,733","-0,08217","59,67998","24,75803","32,3317","1,688355","2556,384","0,15293"
4124202,412420,41,PARANA,"-52,344658","-22,733975",56,"48,91780007","1,14478","0,696","0,632","0,82","0,65","-0,33023","63,95159","29,98372","24,73528","0,280369","1526,073","0,10715"
4124301,412430,41,PARANA,"-50,646828","-23,494719",27,"45,11227602","0,598503","0,716","0,662","0,813","0,683","-0,2537","61,91266","32,70042","37,2563",0,"1714,526","0,134778"
4124400,412440,41,PARANA,"-53,723083","-26,074975",290,"318,4746195","0,910582","0,671","0,543","0,807","0,69","-0,25457","70,67931","34,89342","35,48387","0,416288","1954,933","0,160955"
4124509,412450,41,PARANA,"-51,7953","-22,700069",96,"94,11739979","1,020003","0,739","0,641","0,843","0,746","-0,09578","59,12772","18,82004","34,08349","1,056791","2673,617","0,128552"
4124608,412460,41,PARANA,"-52,477115","-23,308847",107,"106,5745209","1,003992","0,682","0,547","0,825","0,703","-0,22233","69,97008","17,12999","28,01552","0,259099","2200,279","0,134061"
4124707,412470,41,PARANA,"-50,73848","-23,723403",178,"200,1270451","0,889428","0,637","0,503","0,822","0,626","-0,41838","74,34925","52,49118","25,18941","0,169871","1268,963","0,142603"
4124806,412480,41,PARANA,"-52,729473","-25,824663",176,"202,4862791","0,869187","0,727","0,66","0,838","0,695","-0,12105","62,05569","24,68723","43,17185","0,563769","2007,258","0,16619"
4124905,412490,41,PARANA,"-52,339751","-22,854404",110,"102,0701152","1,077693","0,664","0,551","0,785","0,678","-0,32584","70,01047","32,86163","30,68086","0,346741","1746,428","0,121745"
4125001,412500,41,PARANA,"-51,820279","-23,993089",234,"227,6604354","1,027849","0,693","0,611","0,803","0,677","-0,28604","66,05321","31,06451","25,86574","0,662296","1717,073","0,117996"
4125100,412510,41,PARANA,"-50,308064","-25,691875",203,"213,1168452","0,952526","0,629","0,475","0,801","0,655","-0,30251","77,25135","41,83236","35,13636","0,399952","1645,722","0,191048"
4125209,412520,41,PARANA,"-52,920103","-25,714948",137,"172,1410292","0,79585","0,722","0,656","0,813","0,705","-0,14283","61,03001","28,94148","42,26957","0,274616","2100,548","0,154852"
4125308,412530,41,PARANA,"-52,294342","-23,435458",70,"110,1184586","0,635671","0,743","0,696","0,81","0,727","-0,05735","59,61399","13,05141","40,67984","0,766082","2337,754","0,156336"
4125357,412535,41,PARANA,"-53,883331","-23,758248",113,"122,8912204","0,919509","0,676","0,543","0,81","0,702","-0,22423","71,57114","16,03781","24,73882","0,655693","2089,408","0,136554"
4125407,412540,41,PARANA,"-49,651152","-23,915466",96,"122,8827701","0,781225","0,671","0,594","0,781","0,651","-0,35313","68,99886","36,70995","19,17924","0,248756","1527,86","0,166058"
4125456,412545,41,PARANA,"-54,059918","-24,834082",68,"71,88795556","0,945915","0,713","0,627","0,844","0,686","-0,29123","64,69736","28,85305","27,85575",0,"1896,644","0,11183"
4125506,412550,41,PARANA,"-49,200082","-25,537702",4390,"3810,603699","1,15227","0,758","0,678","0,859","0,749","0,060095","53,25395","13,99532","51,32269","1,003345","2882,474","0,154441"
4125555,412555,41,PARANA,"-52,64702","-23,39613",30,"40,59170634","0,739065","0,725","0,64","0,825","0,721","-0,19796","65,07369","12,50009","24,95191",0,"2331,658","0,117563"
4125605,412560,41,PARANA,"-50,390624","-25,8696",621,"651,5191173","0,953147","0,719","0,623","0,838","0,711","-0,09235","61,94558","28,42005","40,39213","1,100775","2208,335","0,177819"
4125704,412570,41,PARANA,"-54,242121","-25,348894",416,"427,8184556","0,972371","0,704","0,588","0,818","0,726","-0,12274","66,57879","29,38519","40,76567","0,864926","2363,49","0,161384"
4125753,412575,41,PARANA,"-53,859862","-24,930931",110,"124,3210232","0,884802","0,683","0,581","0,798","0,687","-0,28623","69,07392","29,51165","31,4059",0,"1929,436","0,136057"
4125803,412580,41,PARANA,"-51,856963","-23,867813",134,"175,0086285","0,765666","0,717","0,627","0,836","0,702","-0,14983","59,94857","16,52443","34,79613","0,335405","2168,126","0,140997"
4125902,412590,41,PARANA,"-53,222937","-22,825129",39,"47,28370507","0,824806","0,704","0,616","0,836","0,678","-0,26152","64,47201","24,57383","32,99823",0,"1743,1","0,113754"
4126009,412600,41,PARANA,"-50,762401","-23,460646",153,"152,7409891","1,001696","0,715","0,651","0,814","0,689","-0,1502","62,49699","23,25054","37,55534","1,405769","2127,77","0,127544"
4126108,412610,41,PARANA,"-52,592484","-23,535511",88,"89,13380541","0,987279","0,725","0,66","0,816","0,707","-0,14182","61,58729","16,47063","35,31137","0,135605","2162,323","0,162042"
4126207,412620,41,PARANA,"-50,579647","-23,907287",139,"116,2619353","1,195585","0,655","0,509","0,795","0,695","-0,30078","74,28405","38,49773","29,55817","0,26678","1988,608","0,148818"
4126256,412625,41,PARANA,"-51,873682","-23,443172",1455,"1307,814869","1,112597","0,695","0,579","0,85","0,681","-0,27238","66,18054","22,26373","27,01243","0,213477","1854,641","0,107638"
4126272,412627,41,PARANA,"-52,614339","-25,693661",84,"81,84681356","1,026308","0,699","0,611","0,803","0,695","-0,19204","69,17737","30,43247","42,08296",0,"2201,8","0,171815"
4126306,412630,41,PARANA,"-49,473019","-24,11681",275,"277,7151867","0,990222","0,663","0,546","0,811","0,658","-0,39797","71,8546","46,70827","25,80817","0,165842","1580,897","0,146855"
4126355,412635,41,PARANA,"-54,058377","-25,379884",63,"95,14921521","0,662111","0,762","0,662","0,859","0,778","0,055184","62,16506","12,22613","44,19129",0,"3344,722","0,200345"
4126405,412640,41,PARANA,"-50,817102","-23,036937",112,"118,652784","0,943929","0,725","0,651","0,809","0,724","-0,13683","60,97048","25,61041","37,34463","0,992742","2285,393","0,14348"
4126504,412650,41,PARANA,"-51,042244","-23,058482",249,"284,1576887","0,876264","0,723","0,655","0,804","0,719","-0,05668","61,11094","17,03708","33,53348","1,595345","2409,066","0,157179"
4126603,412660,41,PARANA,"-49,831497","-23,687708",349,"329,833143","1,058118","0,704","0,588","0,839","0,708","-0,17349","65,55758","25,44858","31,55367","0,600935","2301,903","0,172027"
4126652,412665,41,PARANA,"-52,716597","-25,699632",45,"70,74381637","0,636093","0,693","0,57","0,854","0,684","-0,21885","71,31264","32,75217","40,50362",0,"1807,409","0,183903"
4126678,412667,41,PARANA,"-51,09856","-23,715177",187,"195,0452881","0,958749","0,621","0,46","0,829","0,628","-0,38197","73,29232","48,98299","25,35947","0,524349","1409,421","0,125966"
4126702,412670,41,PARANA,"-52,500629","-23,201821",90,"84,56015016","1,064333","0,731","0,674","0,852","0,679","-0,20016","59,29787","18,78939","26,80845",0,"1801,683","0,136946"
4126801,412680,41,PARANA,"-52,864113","-23,732479",245,"237,0972884","1,033334","0,703","0,612","0,819","0,694","-0,19882","65,50129","20,68005","35,89857","0,567329","2027,251","0,130646"
4126900,412690,41,PARANA,"-53,075325","-23,317109",112,"116,0052384","0,965472","0,697","0,619","0,794","0,689","-0,24968","65,87926","23,68487","25,10918","0,517741","1917,032","0,13295"
4127007,412700,41,PARANA,"-50,465647","-25,380049",129,"164,1233785","0,785985","0,671","0,544","0,822","0,676","-0,23878","70,60125","38,88369","34,5916","0,909888","1961,135","0,16211"
4127106,412710,41,PARANA,"-50,623123","-24,328686",1304,"1097,448346","1,188292","0,734","0,657","0,828","0,726","-0,08431","58,60797","24,41296","40,87243","0,765432","2472,32","0,162521"
4127205,412720,41,PARANA,"-52,462142","-23,766833",251,"284,0623821","0,883599","0,728","0,68","0,803","0,708","-0,10943","60,71428","13,61976","38,47472","0,710537","2213,907","0,133189"
4127304,412730,41,PARANA,"-52,624671","-22,724365",269,"266,9879048","1,007537","0,71","0,613","0,837","0,698","-0,19788","63,6247","17,38178","25,10366","1,142343","2075,46","0,103472"
4127403,412740,41,PARANA,"-54,098514","-24,167484",306,"304,8509371","1,00377","0,714","0,639","0,818","0,697","-0,15924","61,17744","21,91177","35,31491","0,705965","2021,608","0,135809"
4127502,412750,41,PARANA,"-50,41147","-24,513288",348,"295,9501348","1,175894","0,664","0,519","0,832","0,678","-0,30471","72,74288","42,52719","39,46401","0,543086","1878,756","0,13483"
4127601,412760,41,PARANA,"-49,182244","-25,92018",251,"242,592414","1,03466","0,636","0,479","0,792","0,679","-0,25753","75,6589","34,29115","34,82547","0,887919","1785,109","0,153289"
4127700,412770,41,PARANA,"-53,741411","-24,732077",1728,"1918,619429","0,900591","0,768","0,702","0,855","0,755","0,038675","53,01468","14,2246","38,91392","1,189467","2828,585","0,158295"
4127809,412780,41,PARANA,"-49,955152","-23,779045",137,"169,7367432","0,807123","0,699","0,622","0,829","0,661","-0,26436","66,36858","37,26846","28,48636","1,070743","1577,199","0,156447"
4127858,412785,41,PARANA,"-53,187499","-25,419408",182,"202,2545728","0,89985","0,681","0,557","0,831","0,683","-0,24895","69,16834","39,51485","35,26389","0,331324","1885,611","0,16723"
4127882,412788,41,PARANA,"-49,086059","-24,972381",104,"78,34692008","1,327441","0,611","0,444","0,801","0,641","-0,49235","80,54578","52,17275","23,61956","0,110863","1557,846","0,138243"
4127908,412790,41,PARANA,"-52,874568","-23,864031",159,"151,5056513","1,049468","0,695","0,629","0,805","0,662","-0,29586","63,31657","31,41047","23,15272","0,551314","1645,987","0,124004"
4127957,412795,41,PARANA,"-53,514495","-24,579813",130,"156,5618323","0,830336","0,73","0,649","0,83","0,721","-0,12818","61,85673","20,76181","34,87169","0,213351","2171,12","0,168848"
4127965,412796,41,PARANA,"-51,532764","-25,040127",217,"217,2355827","0,998915","0,672","0,549","0,828","0,668","-0,31602","72,17373","42,80896","36,26078","0,105805","1795,4","0,151609"
4128005,412800,41,PARANA,"-52,994506","-24,541035",381,"387,7514509","0,982586","0,739","0,669","0,854","0,706","-0,14329","60,95001","26,88418","33,28673","1,26488","2180,536","0,136704"
4128104,412810,41,PARANA,"-53,30846","-23,76395",1590,"1740,55235","0,913457","0,761","0,698","0,836","0,755","0,071277","53,28739","16,16393","38,90731","2,475329","2804,705","0,149738"
4128203,412820,41,PARANA,"-51,09061","-26,228435",946,"849,1434687","1,1141","0,74","0,68","0,837","0,713","-0,07488","56,43419","25,73148","39,33205","1,142615","2205,689","0,170462"
4128302,412830,41,PARANA,"-52,160011","-23,086049",28,"43,17854735","0,648467","0,72","0,655","0,826","0,69","-0,18662","60,56139","15,20634","34,52767",0,"1966,896","0,132199"
4128401,412840,41,PARANA,"-50,797365","-23,200159",183,"220,4256222","0,830202","0,721","0,655","0,821","0,698","-0,21764","62,03414","29,05877","32,51996","0,737713","2061,657","0,122672"
4128500,412850,41,PARANA,"-49,802985","-23,870423",389,"339,8640779","1,144594","0,687","0,594","0,79","0,692","-0,24321","64,88253","36,64714","33,01057","0,538671","1899,038","0,168055"
4128534,412853,41,PARANA,"-50,247617","-24,244166",182,"155,2031087","1,172667","0,65","0,543","0,798","0,633","-0,38322","72,24117","43,81239","31,20336",0,"1366,612","0,156496"
4128559,412855,41,PARANA,"-53,88003","-25,06317",161,"165,6320311","0,972033","0,699","0,601","0,811","0,702","-0,24668","65,2087","36,85305","35,31913","0,404704","2038,545","0,13789"
4128609,412860,41,PARANA,"-52,908593","-25,880632",116,"152,2934304","0,761678","0,72","0,626","0,84","0,709","-0,12686","65,74679","24,60578","41,58271","0,210443","2298,956","0,17775"
4128625,412862,41,PARANA,"-53,732893","-23,508131",60,"55,91721326","1,073016","0,678","0,556","0,829","0,677","-0,42225","71,37243","42,81291","27,50699",0,"1456,044","0,097352"
4128633,412863,41,PARANA,"-49,419772","-24,567836",57,"87,55705123","0,650998","0,546","0,362","0,791","0,57","-0,56549","82,01331","64,37635","16,64303","0,122052","961,3191","0,137919"
4128658,412865,41,PARANA,"-52,202543","-25,378766",57,"71,66923953","0,795316","0,722","0,628","0,848","0,708","-0,14711","67,27083","32,00094","47,82153","0,223005","2285,84","0,178767"
4128708,412870,41,PARANA,"-52,777081","-26,264344",104,"115,881702","0,897463","0,702","0,582","0,818","0,728","-0,09848","65,80148","25,59231","51,4903","0,437964","2284,076","0,167035"
4128807,412880,41,PARANA,"-53,486941","-23,738394",100,"119,8699301","0,834232","0,706","0,606","0,825","0,703","-0,23902","64,9668","24,86764","30,38377","0,182325","2126,385","0,117504"
4200051,420005,42,SANTA CATARINA,"-51,025272","-27,608987",26,"52,78517065","0,492558","0,694","0,625","0,812","0,66","-0,17894","68,17461","40,73227","47,56507","0,459426","1566,127","0,179406"
4200101,420010,42,SANTA CATARINA,"-52,336482","-26,563031",222,"266,3197439","0,833572","0,696","0,578","0,852","0,684","-0,20869","68,23602","37,42661","43,22897","0,508945","1944,971","0,15162"
4200200,420020,42,SANTA CATARINA,"-49,825653","-27,400517",153,"156,5438198","0,977361","0,725","0,633","0,827","0,727","0,005189","63,21175","10,85348","42,56724","0,674578","2441,601","0,191023"
4200309,420030,42,SANTA CATARINA,"-49,718369","-27,269716",65,"84,9558995","0,765098","0,741","0,595","0,884","0,774","0,065436","67,65882","11,53873","47,95505","0,37411","3466,711","0,2025"
4200408,420040,42,SANTA CATARINA,"-51,559097","-27,004092",73,"119,6516115","0,610095","0,698","0,574","0,82","0,724","-0,10025","68,64339","31,09172","49,96955","0,882061","2454,146","0,154307"
